reference_coin,trading_coin,trading_type,is_sharpe,is_return,is_trades,oos_trades,oos_total_return,oos_mean_return
PHA,SUSHI,both,3.478794,3.859839,169,349,-2.575543,-0.007380
PORTO,SUSHI,both,2.827592,0.368151,39,364,-1.043823,-0.002868
QUICK,SUSHI,both,2.422854,1.153166,116,315,-2.871176,-0.009115
RAD,SUSHI,both,2.419371,0.555141,87,348,-1.296539,-0.003726
REQ,SUSHI,both,2.109728,0.813393,111,314,-0.238776,-0.000760
SANTOS,SUSHI,both,2.619681,0.187813,17,325,-1.443118,-0.004440
SHIB,SUSHI,both,2.034445,1.748578,178,256,-1.082448,-0.004228
VOXEL,SUSHI,both,3.725335,0.181394,11,335,-2.210363,-0.006598
XVG,SUSHI,both,2.167587,1.516866,165,323,-2.793282,-0.008648
ZEC,SUSHI,both,3.051353,91.306895,367,285,-1.240430,-0.004352
ACM,SXP,both,2.598008,8.850212,277,347,-0.624157,-0.001799
ADX,SXP,both,2.652369,0.487126,45,345,0.272020,0.000788
ALCX,SXP,both,2.518827,0.211722,18,315,0.748580,0.002376
AMP,SXP,both,3.329692,0.420657,27,339,0.437146,0.001290
ATA,SXP,both,2.684479,2.330380,146,241,1.075781,0.004464
ATM,SXP,both,2.113140,6.040483,306,349,-0.342730,-0.000982
AUCTION,SXP,both,3.017847,0.604429,46,312,-0.143592,-0.000460
BAKE,SXP,both,2.445328,2.783993,136,215,-0.978802,-0.004553
BAR,SXP,both,2.485761,3.513993,207,331,-0.224328,-0.000678
BICO,SXP,both,2.921895,0.172586,15,280,-0.854379,-0.003051
CHESS,SXP,both,3.004654,0.641580,58,314,-1.469340,-0.004679
CITY,SXP,both,3.960837,0.655179,36,342,-0.050430,-0.000147
CVX,SXP,both,5.736109,0.044155,2,275,0.394482,0.001434
DEXE,SXP,both,2.488315,1.531874,142,309,1.455475,0.004710
ENS,SXP,both,3.467349,0.589081,30,268,0.112554,0.000420
FARM,SXP,both,2.436258,1.306303,111,327,-0.696632,-0.002130
FIDA,SXP,both,2.183451,0.476483,60,348,-1.115155,-0.003204
FLUX,SXP,both,2.623954,0.132514,12,303,0.162214,0.000535
GTC,SXP,both,2.441460,1.685011,167,239,0.397749,0.001664
HIGH,SXP,both,11.688847,0.411866,6,304,0.836113,0.002750
JASMY,SXP,both,3.954929,0.542398,28,274,-0.276424,-0.001009
LAZIO,SXP,both,2.091754,0.416624,57,339,-0.575566,-0.001698
MASK,SXP,both,2.769254,2.666600,174,237,0.195087,0.000823
MLN,SXP,both,2.306269,1.327800,167,333,-0.023516,-0.000071
MOVR,SXP,both,2.998587,0.485603,38,277,-0.219627,-0.000793
PHA,SXP,both,2.541962,2.104940,170,328,-0.376298,-0.001147
PORTO,SXP,both,3.851497,0.678470,28,347,-0.594065,-0.001712
POWR,SXP,both,4.549064,0.788589,24,314,0.002244,0.000007
PYR,SXP,both,3.145088,0.320505,25,312,0.213361,0.000684
QI,SXP,both,2.984632,0.392727,28,292,-0.980743,-0.003359
QUICK,SXP,both,2.509720,1.012248,94,287,-0.158635,-0.000553
RAD,SXP,both,3.226634,0.796944,75,338,0.337327,0.000998
RAY,SXP,both,2.292006,1.219032,93,257,-0.030400,-0.000118
REQ,SXP,both,2.146783,0.850647,107,317,1.363108,0.004300
SANTOS,SXP,both,4.292024,0.463069,15,340,-0.536539,-0.001578
SKL,SXP,both,2.204464,6.744604,322,242,0.132975,0.000549
VOXEL,SXP,both,7.870133,0.451512,9,307,-1.302288,-0.004242
XVG,SXP,both,2.494395,2.088039,148,341,-0.393080,-0.001153
ADX,SYS,both,2.342805,0.494570,55,365,-2.126368,-0.005826
ALCX,SYS,both,2.367882,0.165052,25,333,-1.218357,-0.003659
ARPA,SYS,both,2.635564,1.277546,86,312,-0.606996,-0.001945
AUCTION,SYS,both,5.312068,2.177994,55,359,-1.648685,-0.004592
BAR,SYS,both,3.758680,2.573990,86,347,-2.577569,-0.007428
BNT,SYS,both,3.477310,2.280481,89,307,-0.766541,-0.002497
CTK,SYS,both,2.812986,1.468016,96,325,-0.718153,-0.002210
DCR,SYS,both,4.380467,3.777182,86,334,-1.433840,-0.004293
DENT,SYS,both,3.269614,2.325487,93,299,-0.940505,-0.003146
DOT,SYS,both,2.797969,1.502008,88,285,-1.479340,-0.005191
ENS,SYS,both,2.887329,0.405778,39,305,-0.494906,-0.001623
ETC,SYS,both,3.240709,1.982121,83,282,-0.830494,-0.002945
FIO,SYS,both,2.352139,0.953274,89,312,-1.650418,-0.005290
FIS,SYS,both,2.342924,1.072570,93,324,-1.721688,-0.005314
FORTH,SYS,both,2.494246,1.072743,92,347,-2.318226,-0.006681
HIGH,SYS,both,2.571779,0.043103,10,324,-1.391851,-0.004296
ICP,SYS,both,2.589213,1.254292,85,297,-0.367511,-0.001237
IOTA,SYS,both,2.699360,1.398584,82,304,-2.738403,-0.009008
MBL,SYS,both,2.572698,1.151745,84,325,-1.887863,-0.005809
MDT,SYS,both,2.397088,1.101935,92,319,-1.786329,-0.005600
NEAR,SYS,both,3.385518,2.351637,88,278,-0.457231,-0.001645
NEO,SYS,both,2.664861,1.463560,84,296,-0.345252,-0.001166
OM,SYS,both,4.389965,4.069470,85,324,-2.128794,-0.006570
PEOPLE,SYS,both,13.836775,0.162302,5,319,-1.671374,-0.005239
PHA,SYS,both,4.169680,3.569547,86,335,-1.513920,-0.004519
PORTO,SYS,both,5.929993,1.099491,31,352,-0.996967,-0.002832
RIF,SYS,both,3.590836,2.955859,92,363,-2.078130,-0.005725
RLC,SYS,both,3.771088,3.026571,91,333,-0.952994,-0.002862
RVN,SYS,both,2.191566,0.839328,75,295,-0.762658,-0.002585
SUN,SYS,both,2.529286,1.188381,92,331,-1.181411,-0.003569
TFUEL,SYS,both,2.234317,0.931552,90,306,-1.415237,-0.004625
YFI,SYS,both,2.974057,1.573629,91,324,-1.116939,-0.003447
ALCX,TFUEL,both,2.845596,0.145143,17,321,-2.171939,-0.006766
CHESS,TFUEL,both,5.243252,0.827756,53,307,-1.463389,-0.004767
FLUX,TFUEL,both,6.678699,0.241649,13,321,-2.022149,-0.006300
FXS,TFUEL,both,3.692203,0.113701,16,336,-1.521195,-0.004527
HIGH,TFUEL,both,3.404934,0.071099,7,318,-1.107715,-0.003483
MOVR,TFUEL,both,2.527795,0.192400,39,269,-1.001878,-0.003724
VOXEL,TFUEL,both,9.428972,0.335159,9,316,-1.571811,-0.004974
1INCH,THETA,both,2.122690,5.452001,270,237,0.528548,0.002230
ALCX,THETA,both,2.544386,0.131923,12,311,0.285204,0.000917
AR,THETA,both,2.259888,2.067979,187,277,-0.478743,-0.001728
ATA,THETA,both,2.548367,1.898355,151,238,-1.031003,-0.004332
CAKE,THETA,both,2.694737,6.376205,245,283,-0.238948,-0.000844
FLUX,THETA,both,6.156936,0.196094,10,313,-1.466119,-0.004684
FXS,THETA,both,5.539783,0.187781,14,345,-1.843530,-0.005344
IDEX,THETA,both,3.118158,0.841228,92,296,-1.026776,-0.003469
JASMY,THETA,both,2.992849,0.225377,30,282,-1.825209,-0.006472
MOVR,THETA,both,2.871717,0.346138,40,272,-1.031848,-0.003794
OM,THETA,both,2.098769,3.637210,254,291,-0.746862,-0.002567
PHA,THETA,both,2.888702,2.732763,171,333,-0.738579,-0.002218
QI,THETA,both,2.005839,0.178787,32,285,-1.832127,-0.006429
RAY,THETA,both,2.330820,0.920852,84,256,-1.037110,-0.004051
REQ,THETA,both,2.598251,1.014215,115,310,1.120824,0.003616
VOXEL,THETA,both,5.941646,0.191707,8,333,-1.448387,-0.004350
WAXP,THETA,both,2.918088,1.083426,100,237,-0.036108,-0.000152
1INCH,TLM,both,2.282563,6.620880,199,249,-0.508978,-0.002044
ALCX,TLM,both,2.789603,0.182607,14,290,-0.481813,-0.001661
ALGO,TLM,both,2.705214,11.496611,212,244,-2.042447,-0.008371
ANKR,TLM,both,3.174758,14.447082,194,232,-1.221681,-0.005266
ATM,TLM,both,3.146833,21.852748,204,306,-0.322377,-0.001054
AUCTION,TLM,both,5.238778,1.772310,45,332,-2.146391,-0.006465
AVA,TLM,both,4.279904,71.258277,220,348,-2.735489,-0.007861
BAKE,TLM,both,3.418681,14.081704,154,216,-2.391744,-0.011073
BAR,TLM,both,2.985433,10.190689,202,321,-0.870438,-0.002712
CAKE,TLM,both,2.285663,6.957627,217,298,-0.778762,-0.002613
CELR,TLM,both,2.300723,6.993576,210,216,-1.343837,-0.006221
CHESS,TLM,both,2.219966,0.480649,58,299,-3.171704,-0.010608
CITY,TLM,both,2.909130,0.500120,37,312,-0.870371,-0.002790
DASH,TLM,both,3.334719,32.283899,199,273,-0.922008,-0.003377
DATA,TLM,both,2.743229,12.872010,202,307,-1.725008,-0.005619
DYDX,TLM,both,2.399590,0.933907,85,234,-1.843845,-0.007880
ENS,TLM,both,3.541742,0.611868,27,281,-1.187222,-0.004225
FARM,TLM,both,2.057683,0.995911,118,299,-1.677612,-0.005611
FIL,TLM,both,2.545469,10.198442,186,210,-1.753942,-0.008352
FLUX,TLM,both,4.204467,0.095536,11,279,-0.679727,-0.002436
FUN,TLM,both,3.353009,36.991977,203,321,0.039134,0.000122
FXS,TLM,both,4.289041,0.153477,14,351,-2.158803,-0.006150
GRT,TLM,both,2.180203,5.398738,201,234,-1.190531,-0.005088
HIGH,TLM,both,6.992240,0.087940,6,317,-1.558743,-0.004917
IDEX,TLM,both,2.540001,1.149861,96,277,-1.367475,-0.004937
INJ,TLM,both,2.391089,8.111507,219,297,-1.821263,-0.006132
IOTX,TLM,both,2.974565,20.920671,190,248,-0.678122,-0.002734
JASMY,TLM,both,7.880642,0.625976,25,283,-2.580870,-0.009120
LAZIO,TLM,both,4.219104,1.205846,49,314,-0.420839,-0.001340
MLN,TLM,both,2.099359,2.519077,170,324,-0.802215,-0.002476
MOVR,TLM,both,2.116847,0.279622,39,276,-1.589141,-0.005758
MTL,TLM,both,2.894118,18.174562,205,281,-0.908031,-0.003231
OG,TLM,both,3.646667,29.509491,222,335,-0.478640,-0.001429
OM,TLM,both,2.830996,10.546639,235,291,-2.016573,-0.006930
PEOPLE,TLM,both,15.869972,0.027095,2,273,-1.887872,-0.006915
PHA,TLM,both,4.148126,13.803049,161,324,-2.004665,-0.006187
PORTO,TLM,both,2.271654,0.231972,25,322,-0.606432,-0.001883
QI,TLM,both,5.487614,0.739979,23,254,-3.421911,-0.013472
QNT,TLM,both,3.475554,2.898086,138,314,-0.691476,-0.002202
RAD,TLM,both,2.256229,0.609605,81,327,-0.870644,-0.002663
RARE,TLM,both,2.129525,0.504569,64,304,-1.547184,-0.005089
REQ,TLM,both,2.314657,1.270308,110,300,0.811303,0.002704
ROSE,TLM,both,2.486648,6.096028,224,228,-1.246485,-0.005467
SC,TLM,both,2.971719,15.421678,181,248,-1.226633,-0.004946
SHIB,TLM,both,2.993771,13.518447,157,206,0.654494,0.003177
SNX,TLM,both,3.058142,19.976108,189,280,-0.845239,-0.003019
STORJ,TLM,both,2.455055,6.340529,208,236,-1.414417,-0.005993
UMA,TLM,both,3.172445,12.885040,223,264,-0.462129,-0.001750
USDP,TLM,both,2.796791,1.167125,94,326,-0.054794,-0.000168
UTK,TLM,both,2.504196,6.320034,197,285,-1.406135,-0.004934
VOXEL,TLM,both,5.730900,0.204570,11,314,-2.423471,-0.007718
ADX,TRB,both,3.703408,0.584712,53,377,1.005509,0.002667
ALCX,TRB,both,3.717603,0.242510,19,332,2.976390,0.008965
AMP,TRB,both,6.036980,0.596648,24,366,1.202207,0.003285
AUCTION,TRB,both,4.735255,1.239868,53,358,0.933717,0.002608
CHESS,TRB,both,5.859133,1.532107,52,357,-0.191176,-0.000536
DF,TRB,both,2.509897,0.723241,91,355,1.802808,0.005078
DYDX,TRB,both,2.528152,0.819777,89,302,2.969871,0.009834
FARM,TRB,both,2.030001,0.726253,129,359,0.950960,0.002649
FLUX,TRB,both,5.788547,0.166970,10,335,1.950793,0.005823
FXS,TRB,both,4.458473,0.177016,16,362,2.301867,0.006359
ILV,TRB,both,2.925264,0.784591,73,301,1.990416,0.006613
JASMY,TRB,both,2.329684,0.190853,29,328,0.625190,0.001906
MOVR,TRB,both,5.178882,0.842818,38,338,2.367625,0.007005
PORTO,TRB,both,2.416911,0.232982,41,344,2.560309,0.007443
POWR,TRB,both,4.180658,0.297355,29,325,2.932812,0.009024
QI,TRB,both,4.348044,0.560136,30,316,0.780071,0.002469
RAD,TRB,both,4.160821,1.431481,83,355,1.614772,0.004549
SANTOS,TRB,both,3.113945,0.128850,21,335,2.651856,0.007916
VOXEL,TRB,both,20.582976,0.331668,9,341,1.676628,0.004917
ALCX,TRU,both,2.625478,0.288457,17,328,-2.223159,-0.006778
AMP,TRU,both,3.671187,0.566808,25,348,-1.916539,-0.005507
BICO,TRU,both,2.457892,0.167308,15,326,-2.838964,-0.008708
CHESS,TRU,both,3.189224,0.856884,59,335,-4.233776,-0.012638
ENS,TRU,both,2.660839,0.474724,37,332,-1.569383,-0.004727
FXS,TRU,both,9.238271,1.157285,11,354,-2.400087,-0.006780
HIGH,TRU,both,11.794617,0.148351,6,321,-2.927412,-0.009120
ILV,TRU,both,2.111464,0.691203,76,290,-2.124193,-0.007325
JASMY,TRU,both,2.596361,0.341195,30,308,-2.154667,-0.006996
MOVR,TRU,both,2.864896,0.526430,38,316,-1.550042,-0.004905
PORTO,TRU,both,3.149397,0.535063,33,348,-1.544370,-0.004438
POWR,TRU,both,2.999352,0.462594,31,334,-2.295936,-0.006874
PYR,TRU,both,3.278288,0.424203,22,330,-1.298826,-0.003936
QI,TRU,both,2.934137,0.459976,27,315,-3.733449,-0.011852
ACM,TRX,both,2.492338,5.532400,296,379,-0.321438,-0.000848
ADX,TRX,both,2.524548,0.237308,46,378,-0.445813,-0.001179
ASR,TRX,both,2.504453,7.518227,327,393,-0.431961,-0.001099
ATM,TRX,both,2.621741,8.985855,326,380,-0.448403,-0.001180
AUCTION,TRX,both,3.267015,0.309806,45,376,-0.902565,-0.002400
AVA,TRX,both,2.587140,10.571851,376,374,-0.864559,-0.002312
BAR,TRX,both,2.825239,3.635055,228,367,-0.630273,-0.001717
CAKE,TRX,both,2.438936,3.571930,219,322,-0.285119,-0.000885
CHESS,TRX,both,3.259163,0.342043,53,366,-0.937144,-0.002561
DEXE,TRX,both,2.760218,1.060158,140,345,-0.102193,-0.000296
FIDA,TRX,both,2.379947,0.289924,61,372,-0.680805,-0.001830
FXS,TRX,both,2.737001,0.046661,17,371,-1.006129,-0.002712
KAVA,TRX,both,2.165622,11.897560,451,321,-0.518051,-0.001614
KSM,TRX,both,2.132765,8.203878,398,308,-0.869644,-0.002824
LPT,TRX,both,2.040678,1.019928,201,316,-0.822461,-0.002603
OM,TRX,both,3.033965,7.554167,241,348,-1.057609,-0.003039
POND,TRX,both,2.415450,3.269646,258,353,-0.943553,-0.002673
QUICK,TRX,both,2.809647,0.830583,103,350,-0.815391,-0.002330
REQ,TRX,both,2.309516,0.634032,119,346,-0.481706,-0.001392
SAND,TRX,both,2.244137,10.068546,419,287,-1.636983,-0.005704
SHIB,TRX,both,2.370562,1.768053,163,294,-0.283929,-0.000966
SNX,TRX,both,2.556343,17.382884,429,349,-0.982948,-0.002816
TFUEL,TRX,both,2.166449,11.001072,466,325,-0.682080,-0.002099
TRU,TRX,both,3.166315,12.632054,308,344,-0.287827,-0.000837
VOXEL,TRX,both,6.508842,0.062683,9,358,-0.541686,-0.001513
ALCX,TWT,both,3.439883,0.137880,16,343,-0.610620,-0.001780
HIGH,TWT,both,3.072122,0.034887,7,322,1.067297,0.003315
VOXEL,TWT,both,5.653003,0.125392,10,335,-0.621231,-0.001854
PEOPLE,UMA,both,68.690817,0.020105,2,318,-3.719108,-0.011695
ADX,UNI,both,4.211066,0.746137,47,348,-0.362168,-0.001041
ALCX,UNI,both,8.489173,0.546793,16,321,-1.494296,-0.004655
AMP,UNI,both,4.553056,0.520429,30,358,-1.187040,-0.003316
AUCTION,UNI,both,3.729584,0.743181,54,362,-1.507948,-0.004166
BAND,UNI,both,2.087025,9.270436,363,278,-0.247601,-0.000891
CHESS,UNI,both,3.462085,0.666634,60,331,-1.482918,-0.004480
CITY,UNI,both,2.160291,0.262589,46,380,-1.620830,-0.004265
CVX,UNI,both,149.417094,0.109395,2,292,-0.569965,-0.001952
ENS,UNI,both,6.048491,0.994389,33,288,-2.043144,-0.007094
ETC,UNI,both,2.890958,32.547869,311,250,-0.980123,-0.003920
FLUX,UNI,both,8.773622,0.353281,11,337,-1.702472,-0.005052
FXS,UNI,both,12.420010,0.448038,16,361,-0.956271,-0.002649
GNO,UNI,both,2.027354,0.718735,94,277,0.028216,0.000102
GTC,UNI,both,2.890669,2.198036,162,279,-1.133138,-0.004061
HIGH,UNI,both,3.363293,0.059244,9,333,-0.490724,-0.001474
IDEX,UNI,both,2.385038,0.674557,95,323,-0.810130,-0.002508
ILV,UNI,both,2.044246,0.517613,69,252,-0.891643,-0.003538
JASMY,UNI,both,3.953877,0.513019,33,316,-2.265601,-0.007170
MOVR,UNI,both,6.516179,1.286824,40,320,-2.263978,-0.007075
OM,UNI,both,2.695497,6.557236,254,313,-1.603587,-0.005123
PHA,UNI,both,3.182956,2.986863,157,358,-1.140730,-0.003186
PORTO,UNI,both,3.333523,0.432355,40,375,-1.191789,-0.003178
POWR,UNI,both,4.376706,0.573065,36,324,0.090927,0.000281
PYR,UNI,both,2.894914,0.270264,31,319,-1.259759,-0.003949
QI,UNI,both,5.232603,0.710488,34,293,-2.330176,-0.007953
QUICK,UNI,both,2.033765,0.728001,109,317,-2.085149,-0.006578
RAD,UNI,both,2.632543,0.605466,88,372,-1.335129,-0.003589
SANTOS,UNI,both,4.290975,0.253171,22,357,-1.936274,-0.005424
VOXEL,UNI,both,6.176739,0.222560,12,334,-1.479690,-0.004430
YGG,UNI,both,2.623705,0.623889,77,293,-2.408936,-0.008222
HIGH,USDP,both,5.604463,0.000400,5,319,-0.020519,-0.000064
VOXEL,UTK,both,4.298695,0.059520,10,317,-1.384494,-0.004367
ALCX,VET,both,3.381984,0.171032,12,299,-0.005912,-0.000020
AUCTION,VET,both,2.089843,0.288543,44,340,-1.094065,-0.003218
AVA,VET,both,3.069043,25.154424,356,333,-0.643481,-0.001932
CAKE,VET,both,2.185238,3.334654,208,255,-0.255756,-0.001003
CHESS,VET,both,3.182405,0.536788,55,293,-1.280922,-0.004372
FLUX,VET,both,5.260832,0.082468,13,296,-0.272213,-0.000920
FXS,VET,both,2.829015,0.085036,17,349,-1.852800,-0.005309
HIGH,VET,both,2.580458,0.029768,8,289,0.108873,0.000377
JASMY,VET,both,2.466050,0.178139,27,269,-2.158134,-0.008023
RAD,VET,both,3.443033,0.724132,74,340,-0.327249,-0.000962
RARE,VET,both,2.388010,0.405035,56,326,-0.571406,-0.001753
TRU,VET,both,2.518011,7.672623,280,281,0.667577,0.002376
VOXEL,VET,both,10.069748,0.321198,7,315,-1.637502,-0.005198
YGG,VET,both,2.629613,0.601527,78,265,-1.142252,-0.004310
ACM,VOXEL,both,3.189400,0.047852,9,369,-1.875195,-0.005082
ADA,VOXEL,both,2.776153,0.082397,11,317,-2.379616,-0.007507
ALGO,VOXEL,both,2.635948,0.072573,10,347,-2.759652,-0.007953
ALICE,VOXEL,both,4.107556,0.085379,11,311,-2.402036,-0.007724
AMP,VOXEL,both,4.619498,0.107742,8,352,-1.721819,-0.004892
AR,VOXEL,both,2.343754,0.047279,8,354,-2.219292,-0.006269
ARDR,VOXEL,both,3.578839,0.078982,6,333,-0.343777,-0.001032
ARPA,VOXEL,both,2.001205,0.040194,9,313,-1.721996,-0.005502
ATA,VOXEL,both,2.070564,0.034695,10,330,-2.415185,-0.007319
ATM,VOXEL,both,5.097383,0.114521,8,329,-0.542000,-0.001647
AUDIO,VOXEL,both,5.431118,0.140908,10,332,-2.655488,-0.007998
AVA,VOXEL,both,3.114177,0.100820,11,366,-2.420455,-0.006613
BAT,VOXEL,both,5.555482,0.141226,10,339,-1.508942,-0.004451
BCH,VOXEL,both,4.664757,0.143633,11,354,-1.723495,-0.004869
BEL,VOXEL,both,6.927916,0.225212,9,334,-2.782012,-0.008329
BICO,VOXEL,both,6.466300,0.293287,8,310,-1.555451,-0.005018
BNB,VOXEL,both,7.146308,0.195980,9,349,-2.916660,-0.008357
BNT,VOXEL,both,4.516310,0.090870,8,314,-1.399819,-0.004458
BTC,VOXEL,both,2.071038,0.043799,10,314,-0.564798,-0.001799
CAKE,VOXEL,both,7.046624,0.217475,8,355,-1.076385,-0.003032
CFX,VOXEL,both,2.162604,0.049429,9,320,-1.709546,-0.005342
CHESS,VOXEL,both,5.867278,0.201094,8,334,-3.390487,-0.010151
CHZ,VOXEL,both,2.267203,0.042090,8,336,-1.244118,-0.003703
CITY,VOXEL,both,4.860907,0.146371,11,349,-0.929993,-0.002665
COMP,VOXEL,both,2.441992,0.034727,10,354,-1.956909,-0.005528
COS,VOXEL,both,8.231805,0.226641,6,328,-1.068958,-0.003259
COTI,VOXEL,both,4.315481,0.108888,9,327,-0.662987,-0.002027
CRV,VOXEL,both,6.473885,0.221627,7,323,-3.103467,-0.009608
CTSI,VOXEL,both,2.572233,0.046218,10,345,-3.324567,-0.009636
CVC,VOXEL,both,4.814959,0.103346,10,309,-1.736462,-0.005620
CVX,VOXEL,both,6.382758,0.043847,4,324,0.297007,0.000917
DASH,VOXEL,both,4.289135,0.122236,13,338,-0.759835,-0.002248
DATA,VOXEL,both,7.641029,0.198532,11,326,-1.257964,-0.003859
DEGO,VOXEL,both,5.058923,0.145039,8,346,-3.832190,-0.011076
DENT,VOXEL,both,2.431630,0.034938,9,316,-2.184123,-0.006912
DF,VOXEL,both,7.457360,0.262488,8,334,-0.055800,-0.000167
DGB,VOXEL,both,3.268625,0.066151,9,356,-3.353417,-0.009420
DODO,VOXEL,both,2.563637,0.056268,8,336,-2.088025,-0.006214
DOGE,VOXEL,both,6.013153,0.112409,6,316,-0.787148,-0.002491
DOT,VOXEL,both,4.628742,0.111051,8,313,-1.590866,-0.005083
DUSK,VOXEL,both,12.394214,0.495491,13,352,-3.698654,-0.010508
ENS,VOXEL,both,5.216802,0.101379,10,329,-1.790471,-0.005442
ETC,VOXEL,both,5.122361,0.112413,10,314,-0.777690,-0.002477
EUR,VOXEL,both,9.856869,0.416366,14,467,-1.347798,-0.002886
FARM,VOXEL,both,5.663589,0.163417,7,341,-2.752536,-0.008072
FIO,VOXEL,both,2.620899,0.080567,12,332,-1.415332,-0.004263
FLM,VOXEL,both,2.475860,0.047662,7,337,-2.718867,-0.008068
FTT,VOXEL,both,3.546517,0.076005,9,285,-0.875057,-0.003070
FUN,VOXEL,both,5.463715,0.220524,11,346,-0.654949,-0.001893
FXS,VOXEL,both,9.376514,0.341388,8,361,-4.150509,-0.011497
HIGH,VOXEL,both,15.593492,0.241332,5,334,-2.208758,-0.006613
HIVE,VOXEL,both,3.534324,0.083041,7,327,-0.698794,-0.002137
HOT,VOXEL,both,5.960926,0.096053,7,320,-0.801838,-0.002506
ICP,VOXEL,both,4.386726,0.112297,11,337,-2.099720,-0.006231
ICX,VOXEL,both,8.151284,0.262151,9,327,-3.049272,-0.009325
IDEX,VOXEL,both,4.677312,0.125227,7,322,-2.917518,-0.009061
INJ,VOXEL,both,3.738348,0.072653,11,338,-1.636025,-0.004840
KSM,VOXEL,both,3.796111,0.075967,10,344,-2.865518,-0.008330
LAZIO,VOXEL,both,3.596798,0.081183,7,346,-1.816004,-0.005249
LINK,VOXEL,both,2.349388,0.041992,11,317,-0.760366,-0.002399
LPT,VOXEL,both,4.168685,0.100245,11,342,-3.143679,-0.009192
LUNA,VOXEL,both,2.317459,0.071702,11,296,-1.927680,-0.006512
MANA,VOXEL,both,2.401467,0.076181,11,323,-1.344023,-0.004161
MASK,VOXEL,both,5.669466,0.228363,11,348,-3.902857,-0.011215
MBL,VOXEL,both,2.014503,0.039244,10,335,-1.403134,-0.004188
MOVR,VOXEL,both,3.304726,0.087893,13,329,-3.000996,-0.009122
NEAR,VOXEL,both,4.780365,0.140837,6,326,-1.868367,-0.005731
OG,VOXEL,both,2.445099,0.057057,10,357,-1.882022,-0.005272
OGN,VOXEL,both,3.796010,0.083629,8,328,-1.791830,-0.005463
OM,VOXEL,both,2.016201,0.052927,13,334,-2.333365,-0.006986
ONG,VOXEL,both,5.006269,0.124906,7,353,-0.969045,-0.002745
OXT,VOXEL,both,9.202850,0.200146,9,367,-1.444774,-0.003937
PHA,VOXEL,both,3.196462,0.099321,8,350,-2.507365,-0.007164
PORTO,VOXEL,both,3.878071,0.104009,10,342,-1.772162,-0.005182
POWR,VOXEL,both,2.710574,0.081973,11,325,-1.778453,-0.005472
PUNDIX,VOXEL,both,6.460936,0.159638,7,344,-1.205157,-0.003503
RAY,VOXEL,both,5.213797,0.110599,11,338,-3.390425,-0.010031
REQ,VOXEL,both,6.208787,0.242879,9,326,-0.413106,-0.001267
RIF,VOXEL,both,6.515130,0.239165,12,352,-1.180903,-0.003355
RLC,VOXEL,both,6.725046,0.181685,12,361,-0.904946,-0.002507
RVN,VOXEL,both,6.739468,0.217792,9,325,-1.648375,-0.005072
SANTOS,VOXEL,both,5.944371,0.222005,9,331,-1.158402,-0.003500
SFP,VOXEL,both,3.849055,0.090687,10,328,-1.935256,-0.005900
SHIB,VOXEL,both,2.323630,0.067173,11,297,-0.121630,-0.000410
SNX,VOXEL,both,2.463779,0.078141,11,360,-2.274072,-0.006317
SOL,VOXEL,both,2.178058,0.060044,11,336,-1.304073,-0.003881
STORJ,VOXEL,both,2.695966,0.052278,8,330,-1.927461,-0.005841
STX,VOXEL,both,5.378737,0.126598,9,345,-1.676905,-0.004861
SUPER,VOXEL,both,4.707564,0.123169,9,314,-1.971206,-0.006278
SUSHI,VOXEL,both,3.882800,0.126761,11,335,-1.617186,-0.004827
SYS,VOXEL,both,4.480803,0.155846,12,325,-0.331594,-0.001020
TFUEL,VOXEL,both,2.915932,0.060513,9,316,-0.252047,-0.000798
THETA,VOXEL,both,6.043731,0.277481,8,333,-1.935813,-0.005813
TRU,VOXEL,both,2.169392,0.038694,8,362,-1.542151,-0.004260
UMA,VOXEL,both,4.360319,0.112098,11,322,-0.324644,-0.001008
USDP,VOXEL,both,4.326275,0.092480,7,309,0.889128,0.002877
UTK,VOXEL,both,2.117087,0.050251,10,317,-0.761184,-0.002401
WAXP,VOXEL,both,3.344967,0.084978,9,335,-2.502551,-0.007470
XEC,VOXEL,both,3.870107,0.073483,9,310,-0.514248,-0.001659
XLM,VOXEL,both,2.498361,0.056004,10,326,-1.197820,-0.003674
XTZ,VOXEL,both,5.358229,0.184114,10,331,-2.211600,-0.006682
YGG,VOXEL,both,2.705054,0.058326,8,345,-4.719096,-0.013679
ZEC,VOXEL,both,3.918349,0.095635,10,342,-2.255480,-0.006595
ZRX,VOXEL,both,3.677310,0.081020,9,345,-2.063774,-0.005982
FLUX,VTHO,both,9.282610,0.148163,11,329,-3.456600,-0.010506
FXS,VTHO,both,5.339316,0.176594,15,350,-3.649173,-0.010426
VOXEL,VTHO,both,12.679300,0.281756,10,323,-3.774118,-0.011685
AMP,WAN,both,4.275960,0.186289,24,346,-0.635525,-0.001837
ASR,WAN,both,2.060027,4.808426,314,353,-1.430752,-0.004053
BAR,WAN,both,2.028548,2.418476,204,348,-1.806670,-0.005192
CVX,WAN,both,6.129817,0.013512,2,294,0.241719,0.000822
